Japanese;English;French;
"[Link]！
そなたが今すべきことは
あの魔物を封印することじゃ！
あの魔物の力は
以前より格段に増しておる！
注意して近付くのじゃぞ！";"[Link], you must restore
the seal that imprisons that 
monstrosity!

It has grown stronger since you faced it
last. You must always stay on guard.";"[Link] ! Il faut que tu ailles
refermer le sceau qui emprisonne
le démon.

Son pouvoir n'a jamais été aussi fort,
alors sois prudent.";
"またも 封印が破られるとは
恐ろしいやつじゃ・・・

封印の方法は
そなたも 知っておろう？
そなたなら 出来るはずじゃ・・・";"To break the seal for a third time...
Truly this is a fearsome beast.


But now you must send it back to
its prison once more. Restore the
seal! I know you hold the power.";"C'est terrible, le sceau a
encore été brisé...


Tu sais comment le refermer, n'est‐ce
pas ? Je sais que tu en es capable.";
"な 何だっ？
・・・何だ この振動？

・・・じ 地面が震えてやがるっ・・・
・・・ありえねぇっ！！";"Whoa! Wh-what's with all the shaking?



The whole ground is heaving...
I thought it was supposed to be solid
down here!";"Que... Qu'est‐ce que c'est que ça ?



La terre tremble sous nos pieds !
J'y crois pas !";
"な 何だっ？
・・・何だ この振動？";"Whoa! Wh-what's with all the shaking?";"Que... Qu'est‐ce que c'est que ça ?";
"・・・じ 地面が震えてやがるっ・・・
・・・ありえねぇっ！！";"The whole ground is heaving...
I thought it was supposed to be solid
down here!";"La terre tremble sous nos pieds !
J'y crois pas !";
"うぎゃあああぁああぁぁ！！";"Aaaaah!";"WAAAAAAAH !";
"・・・は 早いとこよ・・・
バアさんの 言う通り
封印とやらを してこいよ・・・
あの石柱に
おめえの剣から出る光を
当てればいいんだろ・・・？";"...What are you doing standing there?
Get your tail down there, and patch up
that seal like Grannie told you!

All you gotta do is whack that spike
with a blast from your sword, right?";"Ouh ! Ah ! Hé !
Ouais, va vite faire ce que dit
la vieille !

Suffit de toucher le pilier de pierre
avec la lumière de ton épée, non ?";
"今じゃ！ [Link]！


その封印の石柱にスカイウォードを
あびせるのじゃ！

急げ！";"Now, [Link]!



Strike the sealing spike with a Skyward
Strike, and restore the seal! Quickly!";"Maintenant, [Link] !



Utilise ton éclat céleste sur le
pilier de pierre !


Vite !";
"マスターに報告
かの者の額には
封印の石柱が 刺さっています・・・
かの者を封じるまで
ここから逃げてはなりません";"Master, I have important information
for you. The beast you face has a 
sealing spike lodged in its forehead.

You must not leave this place until you
have successfully restored the seal
that restrains this beast.";"Maître, Fay au rapport. Le pilier
du sceau est planté dans
le front de la bête.

Vous ne devez pas fuir sans avoir
refermé le sceau.";
"マスターに報告
今マスターがするべきことは
かの者を封じることです
ここから逃げてはなりません";"Master, you must not leave this area
until you have restored the seal that
restrains this beast.";"Maître, Fay au rapport. Vous devez
refermer le sceau qui emprisonne
le démon.

Vous ne pouvez pas fuir
maintenant, Maître.";
"マスターに報告
かの者は 再び復活を果たしました
ここから逃げてはなりません";"Master, the beast freed itself again.
You must stay here and stand
against it.";"Maître, Fay au rapport.
Le démon s'est à nouveau réveillé.
Vous ne pouvez pas fuir maintenant.";
"マスターに報告
今マスターがするべきことは
かの者を 再び封じることです
ここから逃げてはなりません";"Master, you must not leave this area
until you have restored the seal that
restrains this beast.";"Maître, Fay au rapport.
Vous devez à nouveau refermer
le sceau qui emprisonne le démon.

Vous ne pouvez pas fuir
maintenant, Maître.";
"マスターの使命は
かの者を封印すること・・・
ここから逃げてはなりません";"Master, it is your destiny to seal away
this beast. You must not run from it.";"Votre tâche est de refermer
le sceau du démon.
Vous ne pouvez pas fuir.";
"マスターに報告
今マスターがするべきことは
かの者を 再び封じることです
ここから逃げてはなりません";"Master, you must not leave this area
until you have restored the seal that
restrains this beast.";"Maître, Fay au rapport.
Vous devez à nouveau refermer
le sceau qui emprisonne le démon.

Vous ne pouvez pas fuir
maintenant, Maître.";
"うおぉーーーーーーー！！


何もできなかった！


何も！！";"Awwww, c'mon!



I couldn't do a thing!



I'm totally useless!";"Gaaaaah !



J'ai rien pu faire !



Rien du tout !";
"く くぅ・・・
オレに一体
何ができるっていうんだ・・・";"Sniff... I'm just deadweight.
What kinda use is that to anyone...";"Arg... Snif...
On dirait que...
je sers vraiment à rien...";
"・・・おう [Link]か？
オレも考えたんだけどさ・・・

あのバアさんが言うように
オレにしかできないことが
あるのかもしれねえな・・・
おめえみたいな戦い方は
オレにゃぁ 無理だが

オレは オレなりのやり方で
ゼルダの力になることに決めたぜ

まあ いまに見てろって！";"Hey. How goes it, [Link]?
You know, I've been doing some hard
thinking lately.

Grannie keeps telling me I got my own
part to play in this whole thing,
you know?

I'm not cut out for slashing and
skewering monsters with a sword
like you, but maybe I don't gotta be.

I think I got another way to help Zelda.
I'm gonna do it the “Groose way."


I'm not giving you any details right
now, but just wait and see. I got
an idea brewing that'll knock your
green beanie off!";"Oh, [Link] ? J'ai bien
réfléchi depuis la dernière fois, et...


C'est sûr, je sais pas me battre
aussi bien que toi...


Mais comme l'a dit la vieille,
je peux me rendre utile à
ma manière.

J'ai décidé... que je ferai tout ce que
je peux pour aider Zelda.


Je te le dis, moi, tu verras !";
"見てろよ [Link]・・・
・・・オレはオレのやり方で
ゼルダの力になってやるぜ・・・";"I'll help Zelda in my own way.
You'll see, [Link].";"Attends, et tu verras...
Je m'en vais l'aider, Zelda,
et façon « grand Hergo » !";
"邪魔だゴロ～！
どっかいけゴロ！！！
";"Out of the way! Scram!";"Allez‐vous‐en ! Laissez‐moi tranquille !";
"ゴ ゴロ～～～～ッ！";"G-get them!";"À moi !";
"お助けどうもゴロ！";"Whew! Thanks for jumping in there to
rescue me, bud!";"Merci de ton aide !";
"今の赤いヤツら 何者ゴロ？
この森は あんなヤツらがうろつく
森じゃなかったはずゴロ・・・
お前みたいなのに会ったのも
今日は 2回目ゴロ
なんだか最近は 変なことばかりゴロ
あいつら おっぱらってくれたお礼に
いいことを教えてやるゴロ";"Just who were those red pests?
I did not expect to run into a pack of
them in this peaceful forest.

Same goes for you. This is the second
time I've bumped into one of your kind
today. I tell you, all sorts of weird
things are going on lately.
I owe you big for taking care of those
guys, so let me tell you something
fascinating.";"C'était quoi, ces rougeauds ? Je pensais
pas trouver ce genre d'empêcheurs de
tourner en rond dans cette forêt...

Maintenant que j'y pense, tu es le
deuxième de ton espèce que je croise
aujourd'hui ! Il se passe vraiment des
choses étranges, ces temps‐ci.
Pour te remercier de m'avoir aidé,
je vais t'apprendre deux ou trois
petites choses.";
"わしは この森で
太古の歴史を 研究している
ゴロン族のマルゴという者ゴロ
古文書によると 空のかなたには
女神の島っちゅー場所が
あるらしいゴロ
この古い石像は その女神の島がある
空に上がったり また降りてくるときの
目印になったりするものだとか・・・
みつけたら 必ず調べておくと
目印が どんどん増えて 便利になる
というモノらしいゴロよ
中でも この石像は 特別で
他の すべての石像を
目覚めさせるらしいゴロよ
おとぎ話みたいな話ゴロが
わしは この伝説を信じてるゴロ

でないと この像があちこちにある
意味が説明つかないゴロ";"Hey, bud! I am Gorko the Goron. I am
researching the ancient history of
these woods here.

According to the ancient texts, there is
some kind of place up above called the
Isle of the Goddess. Far up in the sky!

Apparently, these old statues serve 
as landmarks to those traveling up to
the sky or down from this Isle of the
Goddess place.
If you find one, be sure to examine it to
keep tabs on the number of landmarks.
They are rumored to be quite useful.

Supposedly this statue is special, as it is
said to have the ability to activate all
the other statues.

The whole thing sounds a little
crazy, I know, but I for one believe
it to be true!

Otherwise, why would all these statues
be here all over the place?";"Je suis venu dans cette forêt pour
étudier l'histoire ancienne. Je suis
un Goron, et je me nomme Marpo.

Si on en croit les écrits anciens,
il existerait, loin dans le ciel, un
endroit appelé les îles de la Déesse.

Cette vieille statue permettrait de
se rendre dans le ciel et servirait aussi
de point de repère lorsqu'on descend
sur terre.
Examiner toutes les statues à mesure
qu'on les trouve augmenterait le
nombre de points de repère et
s'avérerait très pratique.
Cette statue‐ci semble particulière,
elle devrait permettre d'activer toutes
les autres.

Ça a tout l'air d'une histoire à dormir
debout, mais moi, je crois en cette
légende.

On trouve ces statues un peu
partout, et je n'ai pas trouvé de
meilleure explication à leur présence.";
"古文書によると 空のかなたには
女神の島っちゅー場所が
あるらしいゴロ
古い石像は
その女神の島へ 戻るための
ものだったとか・・・
中でも この石像は 特別で
他の すべての石像を
目覚めさせるらしいゴロよ
おとぎ話みたいな話ゴロが
わしは この伝説を信じてるゴロ

でないと 像があちこちにある
意味が説明つかないゴロ";"According to some of the ancient texts
I have read, there is a place way up in
the sky called the Isle of the Goddess.

Old statues like the one behind me
were placed here to provide travelers
with a way back up to the island.

My research seems to suggest this
particular statue is special in that
it alone holds the power to activate
all the other statues.
Hey, I will be the first one to admit it
sounds like something out of a fairy
tale, but I am starting to believe it!

I mean, if that is not true, then what
are all these statues doing all over
this land?";"Si on en croit les écrits anciens,
il existerait, là‐haut dans le ciel,
un endroit appelé les îles de la Déesse.

Les vieilles statues comme celle‐là
permettraient d'y aller.


Mais celle‐ci m'a l'air particulière.
On dirait qu'elle active toutes les
autres.

Ça a tout l'air d'une histoire à dormir
debout, mais moi, je crois en cette
légende.

On trouve ces statues un peu partout,
et j'ai pas trouvé de meilleure
explication à leur présence.";
