Japanese;English;French;
"　  　いいかげんにするだわヨ!!";"
        Enough is enough!!";"
               Il suffit !!!";
"あの服のハイなおセンスが
わからない輩に 用はないだわヨ";"If you're incapable of appreciating
how sophisticated that outfit is,
I have no business with you.";"Si vous êtes incapables d'apprécier
la sophistication d'une telle tenue,
vous n'êtes pas dignes de me parler.";
"いくらハイなおセンスの服を着てても
アナタ達…やっぱり何もわかってないみたいね";"You people, some of you are wearing
rather stylish clothes, I say, but really
you're just clueless nincompoops.";"Une tenue chic portée par de vulgaires
laquais n'est guère plus seyante que
la couche d'un nourrisson.";
"オシャレのこともわからない小童どもが
私のオシャレにケチをつけるなんて…";"Before coming to me and criticising
my sense of style...";"C'est une plaisanterie ? Avant d'oser
vous présenter devant moi pour
critiquer mon sens de l'élégance...";
"　        100億万年早いだわヨ!";"
     Take a look in the mirror!";"  ... commencez par vous
 regarder dans un miroir !";
"おや あのお姫様のお友達だったのかい?

そのハイセンスな服
てっきり業界人かと思っただわヨ
わざわざお礼を言いに来るなんて
よほど私のプレゼントが 気に入ったようだわネ";"Friends of the princess, are you?


You look quite stunning, I assumed
you were someone from the industry.

Have you come all this way to
personally thank me for the gift?";"Des amis de la princesse, dites-vous ?


En voyant vos vêtements, j'ai cru un
instant que vous étiez dans la mode.

Êtes-vous venus me transmettre ses
remerciements pour le cadeau que
je lui ai fait ?";
"…呪い? 
私の服が呪いですって?";"Cursed...?
My outfit?";"Ensorcelée... ?
Ma tenue ?";
"…アナタ達にはまずはシツケが必要だわネ
まだ文句があるなら奥へいらっしゃい";"You all need to be educated, it seems.
If you still have something you want
to say, come inside.";"Vous auriez bien besoin d'une leçon
d'étiquette... Si vous tenez à me dire
quelque chose, entrez donc.";
"私のオシャレ3銃士が
お相手してさしあげるだわヨ";"My three musketeers are dressed
to kill!";"Préparez-vous à affronter mes trois
chevaliers servants !";
"ファッションを語る前に
やはり…アナタ達にはシツケが必要だわネ…";"You lot want to talk fashion with me?
Bah! You wouldn't know fashion even
if it bit you on the calf!";"Avant de discourir de l'élégance avec
moi, vous feriez mieux d'apprendre les
bases de la bienséance.";
"まだ文句があるなら奥へいらっしゃい";"If you still have something to say,
come inside.";"Si vous avez encore quelque chose à
me dire, venez à l'intérieur.";
" 私のオシャレ3銃士が
お相手するだわヨ";"My three musketeers are ready to roll!";"Préparez-vous à affronter mes trois
chevaliers servants !";
"キーッ! 
私のカワイイ3銃士達がやられるなんて!
こんなセンスのない奴らとかかわってたら
私のハイなおセンスまで 汚されそうだわヨ!!
もう二度と
私の前に現れるんじゃないだわヨ!!!";"AAAIIIIEEEE!
How dare you bully my pretty
musketeers!
You little brutes! *Cough* *cough*
And you got your horrid, classless
stench all over my parlour!
Don't you ever come near me again!";"ASSEZ ! Comment osez-vous maltraiter
ainsi mes petits chevaliers servants ?

Misérables avortons dépareillés !
Votre odeur détestable agresse
mes narines délicates !
POUAH ! Du balai ! Ne vous
approchez plus jamais de moi !";
"　　　 　　　　…しつこい";"
                    Again...?";"
           Encore vous... ?";
"…まったく

何度も何度も
いいかげんにするだわヨ!
私はあのダサい姫をオシャレに変身させたんだ
文句を言われる筋合いはないだわヨ!";"For fashion's sake!!
Would you stop yammering on
about the curse?
I did that dull princess a favour.
How dare you criticise me?!";"Par mes froufrous ! Allez-vous bientôt
cesser de m'importuner avec vos
jérémiades ?
J'offre à la princesse un superbe
cadeau et vous trouvez matière
à vous plaindre.";
"これでヨシっと…

まあ中にはハイなおセンスの服を着てるのも
いるようだけど アクセ使いがこれじゃあね…
まだまだアンタ達には
お勉強が足りないようだわネ
じゃあ始めるだわヨ…";"There we go...


Some of you seem to be wearing some
decent clothes at least, but don't go
ruining it with ghastly accessories...
You still need a lot of educating.
Now. Let's get started, shall we?";"Voyez-vous ça...


Une si belle tenue gâchée par un
fatras insensé d'accessoires tous
plus hideux les uns que les autres...
Vous avez encore beaucoup à
apprendre. Maintenant, si nous
en venions à ce qui vous amène ?";
"せっかくあのダサかったお姫様を
オシャレに生まれ変わらせてあげたのに…";"I save that princess's awful sense of
style, and this is what I get in return?";"Voici donc comment on me remercie
pour avoir sauvé la princesse d'un
naufrage vestimentaire... ?";
"         あー もうっ! ウルサイね!";"
        Will you just shut up!";"
     J'en ai assez entendu !";
"そもそもここは アンタ達みたいなダサイのが
足を踏み入れていい場所じゃないだわヨ
…中にはハイなおセンスの服を着てるのも
いるみたいだけど
せっかくのハイなおセンスな服も
モデルがアナタ達じゃねぇ…";"How dare you even set your foul feet
into a glamorous place like this!

Well, some of you seem to be wearing
some pretty nice outfits, I'll admit...

What a waste of such good clothes,
to be worn by such numbskulls...
I can hear the fabric weeping...";"Comment osez-vous souiller ce lieu de
grâce et de pureté avec vos bottes
crasseuses ?!
Bon, je dois cependant admettre
que tout n'est pas à jeter dans
vos accoutrements...
Mais de si beaux habits portés par
des empotés pareils, quelle faute
de goût... J'en pleurerais presque.";
"お礼ならともかく
文句を言われる筋合いなんてないんだわヨ!";"I'd accept your gratitude, but
I won't let you insult me!";"J'aurais accepté vos remerciements
avec bonne grâce... mais je ne saurai
en aucun cas tolérer vos insultes !";
"そもそもここはアンタ達みたいなダサイのが
足を踏み入れていい場所じゃないの";"How dare you even set your foul feet
into a glamorous place like this!";"Comment osez-vous souiller ce lieu de
grâce et de pureté avec vos bottes
crasseuses ?!";
"しかも なにソレ?
そのセンスのカケラもないアクセサリーは…";"And what even are these ridiculous-
looking accessories?";"Et quels sont donc ces accessoires
ridicules ?";
"　　　   　ソレ…いらない";"
  We won't be needing them.";"
 Vous n'en aurez pas besoin.";
"それにしても…性懲りもなくまた
そのダサいアクセサリーつけてきたようだね…
言っただろ?
ここにはドレスコードってのがあるんだわヨ";"Swinging those wretched accessories
about again?

How many times do I have to tell you?
We have a strict dress code here!";"Encore ces satanés accessoires ?


Combien de fois faudra-t-il vous le
répéter ? On ne s'habille pas n'importe
comment ici !";
"コレも ソレも アレも いらないっと";"Don't need that, that, and that either.";"Ça, ça et ça... Confisqué !";
"…そうね
これでちょっとはマシになっただわネ";"There, that's a little better at least...";"Bien, voilà qui est mieux...";
"これでヨシっと…

まだまだアンタ達には
お勉強が足りないようだわネ
じゃあ始めましょうか…";"There, that's better...


But you still need a lot of educating.
Shall we jump straight in?";"Bien, voilà qui est mieux...


Mais votre éducation est encore à
faire. Et si nous commencions ?";
"ほんと 口を開けば文句ばかり
まだまだ お勉強が足りないようだわネ
じゃあ始めましょうか…";"Always complaining, those rotten
mouths of yours. Looks like I still need
to teach you a lesson or three.
Shall we get started?";"Quelle ingratitude... Mais où sont
donc vos bonnes manières ?

Il est temps que je vous apprenne à
vous tenir face à une dame. Prêts
pour votre leçon ?";
"口を開けば文句ばかり…
まあ アナタ達レベルでは
私のハイなおセンスがわからないのも
理解できなくはないだわヨ";"Maybe if you complained less you'd
have more time to develop an
appreciation for haute couture!
It's no surprise my refined fashion
sense goes right over your heads!";"Et ça pinaille, et ça se plaint...


Comment des êtres aussi superficiels
que vous pourraient-ils appréhender
mon génie créatif ?";
"口を開けば文句ばかり…
やはりアナタ達には 教育が必要なようね
…いいでしょ
アナタ達には特別に私がレッスンしてあげるわ";"All you do is criticise and complain.
It seems you still need to be taught
a lesson or three.
That won't be a problem. As luck
would have it, I've got one prepared
that's perfect for the occasion!";"Cessez donc de gémir et de vous
apitoyer sur votre sort. Il vous reste
encore beaucoup à apprendre.
Ça tombe bien... Passons à la première
leçon !";
"  特別にエレガントなレッスンをね!";"
       A very classy lesson!";" La classe selon Lady Satyne,
　　　chapitre premier !";
"ふふっ…奥で待ってるだわヨ";"Hehehe... I'll be waiting for you inside.";"Héhéhé... Je vous attends à l'intérieur.";
"     　　　 　だからといって";"
                But even so!";"
       Mais peu importe !";
"私のおセンスを否定するなんて
ほんとっ ナンセンスだわヨ!
…いいでしょ
アナタ達には私がレッスンしてあげるわ";"How dare you criticise my style?!
Don't you know who you're talking to?

But that's okay.
I'll teach you all a lesson...";"Oser critiquer mes goûts en matière
d'élégance, quel toupet !

Vous méritez une bonne leçon...";
"ほんと 口を開けば文句ばかり
中にはマシなのもいるようだけど
まだまだ お勉強が足りないようだわネ
じゃあ始めましょうか…";"Honestly, is there anything you can do
apart from complaining?

Some of you seem to be wearing
decent clothes, but you still have a
long way to go.
Now, let's dive straight in!";"« Ouin, ouin »... C'est tout ce que
vous savez dire ?

Vos jolis habits vous ont monté à la
tête, petits naïfs.

Laissez-moi vous expliquer comment
on se comporte devant une dame !";
"  特別にエレガントなレッスンをね!";"
 Into this very classy lesson!";" La classe selon Lady Satyne,
　　　chapitre premier !";
"な…なんてこと…
こんなセンスのない奴らに…
このアタシが…";"How... How could I lose to such
classless dopes...";"Comment... Comment ai-je pu perdre
face à ces petits pouilleux... ?";
"お姫さんもアンタ達も
ダサい奴ら同士 仲良くしてたらいいだわヨ…";"You and the princess deserve each
other. You're all unfashionable,
ungrateful cretins...";"Vous et la princesse êtes bien de la
même trempe : de vulgaires ploucs
qui n'entendent rien à l'élégance...";
"もうアンタ達に関わるのは
こりごりだわヨ…";"Now, I'm sick of the sight of you lot!
Just leave me alone and go live
unfashionably ever after, will you?!";"Hors de ma vue ! Vous me rendez
malade !";
