Japanese;English;French;
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
フム [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000300E381AF} ]葉っぱ[Tag Color  val={EDEDEDFF} ]が ５[Tag Ruby  val={03000600E381BEE38184} ]枚そろわんとな……？[KeyWait]
うーむ…… [Tag Color  val={D9456DFF} ][Tag Ruby  val={06000C00E38184E381A1E381B0E38293} ]一番 おくにいる[Tag Ruby  val={06000900E381B8E38184E38197} ]兵士[Tag Color  val={EDEDEDFF} ]が
[Tag Ruby  val={03000300E38282} ]持っておるのかも しれんのう[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! Ya, it's Ulrira![KeyWait][Tag PageBreak  ][Se]"You haven't found the five [Tag Color  val={D9456DFF} ]Golden Leaves[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"Well, someone stole 'em to begin with...
I bet the [Tag Color  val={D9456DFF} ]boss trooper in the castle [Tag Color  val={EDEDEDFF} ]still
has one. Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]C'est moi ! Pépé ! Tu n'as pas encore trouvé
les cinq [Tag Color  val={D9456DFF} ]feuilles[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Hmm... Peut-être que le [Tag Color  val={D9456DFF} ]soldat caché dans
la salle la plus reculée du château [Tag Color  val={EDEDEDFF} ]en a une
sur lui.[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"フム [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000300E381AF} ]葉っぱ[Tag Color  val={EDEDEDFF} ]が ５[Tag Ruby  val={03000600E381BEE38184} ]枚そろわんとな……？[KeyWait][Tag PageBreak  ]うーむ…… [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000600E38182E381AA} ]穴が[Tag Ruby  val={03000300E38199} ]好きな[Tag Ruby  val={06000900E381B8E38184E38197} ]兵士[Tag Color  val={EDEDEDFF} ]が
[Tag Ruby  val={03000300E38282} ]持っておるのかも しれんのう[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";""You haven't found the five [Tag Color  val={D9456DFF} ]Golden Leaves[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"Well, someone stole 'em to begin with...
Have you checked all the [Tag Color  val={D9456DFF} ]hidey-holes[Tag Color  val={EDEDEDFF} ] around
the castle? Bye! CLICK!"[Se][KeyWait]";"Au fait, tu n'as pas encore trouvé les cinq
[Tag Color  val={D9456DFF} ]feuilles[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Hmm... Peut-être que le [Tag Color  val={D9456DFF} ]soldat qui se prend
pour une taupe [Tag Color  val={EDEDEDFF} ]en a une sur lui.[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
フム [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000300E381AF} ]葉っぱ[Tag Color  val={EDEDEDFF} ]が ５[Tag Ruby  val={03000600E381BEE38184} ]枚そろわんとな……？[KeyWait]
うーむ…… [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000600E38182E381AA} ]穴が[Tag Ruby  val={03000300E38199} ]好きな[Tag Ruby  val={06000900E381B8E38184E38197} ]兵士[Tag Color  val={EDEDEDFF} ]が
[Tag Ruby  val={03000300E38282} ]持っておるのかも しれんのう[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! Ya, it's Ulrira![KeyWait][Tag PageBreak  ][Se]"You haven't found the five [Tag Color  val={D9456DFF} ]Golden Leaves[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"Well, someone stole 'em to begin with...
Have you checked all the [Tag Color  val={D9456DFF} ]hidey-holes[Tag Color  val={EDEDEDFF} ] around
the castle? Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]C'est moi ! Pépé ! Tu n'as pas encore trouvé
les cinq [Tag Color  val={D9456DFF} ]feuilles[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Hmm... Peut-être que le [Tag Color  val={D9456DFF} ]soldat qui se prend
pour une taupe [Tag Color  val={EDEDEDFF} ]en a une sur lui.[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"フム [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000300E381AF} ]葉っぱ[Tag Color  val={EDEDEDFF} ]が ５[Tag Ruby  val={03000600E381BEE38184} ]枚そろわんとな……？[KeyWait][Tag PageBreak  ]うーむ…… [Tag Color  val={D9456DFF} ][Tag Ruby  val={06000C00E38195E38184E38197E38287} ]最初の[Tag Ruby  val={06000600E381B8E38284} ]部屋で[Tag Ruby  val={03000600E381A6E3818D} ]敵がいなくなる[Tag Color  val={EDEDEDFF} ]と
ひょっこり [Tag Ruby  val={03000300E381BF} ]見つかるかも しれんのう[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";""You haven't found the five [Tag Color  val={D9456DFF} ]Golden Leaves[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"Well, someone stole 'em to begin with...
Shake down [Tag Color  val={D9456DFF} ]all the enemies in the castle
entrance[Tag Color  val={EDEDEDFF} ] until one pops out. Bye! CLICK!"[Se][KeyWait]";"Au fait, tu n'as pas encore trouvé les cinq
[Tag Color  val={D9456DFF} ]feuilles[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Hmm... Peut-être que tu en trouveras une
quand [Tag Color  val={D9456DFF} ]tu te seras débarrassé de tous les
ennemis dans la première salle du château[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
フム [Tag Color  val={D9456DFF} ][Tag Ruby  val={03000300E381AF} ]葉っぱ[Tag Color  val={EDEDEDFF} ]が ５[Tag Ruby  val={03000600E381BEE38184} ]枚そろわんとな……？[KeyWait]
うーむ…… [Tag Color  val={D9456DFF} ][Tag Ruby  val={06000C00E38195E38184E38197E38287} ]最初の[Tag Ruby  val={06000600E381B8E38284} ]部屋で[Tag Ruby  val={03000600E381A6E3818D} ]敵がいなくなる[Tag Color  val={EDEDEDFF} ]と
ひょっこり [Tag Ruby  val={03000300E381BF} ]見つかるかも しれんのう[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! Ya, it's Ulrira![KeyWait][Tag PageBreak  ][Se]"You haven't found the five [Tag Color  val={D9456DFF} ]Golden Leaves[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"Well, someone stole 'em to begin with...
Shake down [Tag Color  val={D9456DFF} ]all the enemies in the castle
entrance[Tag Color  val={EDEDEDFF} ] until one pops out. Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]C'est moi ! Pépé ! Tu n'as pas encore trouvé
les cinq [Tag Color  val={D9456DFF} ]feuilles[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Hmm... Peut-être que tu en trouveras une
quand [Tag Color  val={D9456DFF} ]tu te seras débarrassé de tous les
ennemis dans la première salle du château[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"[Tag Color  val={D9456DFF} ]スコップ[Tag Color  val={EDEDEDFF} ]……
[Tag Color  val={D9456DFF} ]スコップ[Tag Color  val={EDEDEDFF} ]は [Tag Ruby  val={03000300E3818B} ]買ったかな？[KeyWait]
あちこち [Tag Color  val={63E343FF} ]ほる[Tag Color  val={EDEDEDFF} ]と
なにかあるかもしれんぞ。ガチャッ[Se][KeyWait]";""[Tag Color  val={D9456DFF} ]Shovel[Tag Color  val={EDEDEDFF} ]... Did you purchase a [Tag Color  val={D9456DFF} ]shovel[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"You may find something if you [Tag Color  val={63E343FF} ]dig [Tag Color  val={EDEDEDFF} ]here
and there! Bye! CLICK!"[Se][KeyWait]";"D'ailleurs, il fallait que je te dise quelque
chose... à propos d'une [Tag Color  val={D9456DFF} ]pelle[Tag Color  val={EDEDEDFF} ]... Ah oui !
As-tu acheté une [Tag Color  val={D9456DFF} ]pelle [Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ][Tag Color  val={63E343FF} ]Creuse[Tag Color  val={EDEDEDFF} ] un peu partout, et peut-être que
tu trouveras quelque chose d'intéressant.
Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
[Tag Color  val={D9456DFF} ]スコップ[Tag Color  val={EDEDEDFF} ]……[Tag Color  val={D9456DFF} ]スコップ[Tag Color  val={EDEDEDFF} ]は [Tag Ruby  val={03000300E3818B} ]買ったかな？[KeyWait]
あちこち [Tag Color  val={63E343FF} ]ほる[Tag Color  val={EDEDEDFF} ]と
なにかあるかもしれんぞ。ガチャッ[Se][KeyWait]";"[Se]"BRRING! BRRING! Ulrira here![KeyWait][Tag PageBreak  ][Se]"[Tag Color  val={D9456DFF} ]Shovel[Tag Color  val={EDEDEDFF} ]... Did you purchase a [Tag Color  val={D9456DFF} ]shovel[Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ]"You may find something if you [Tag Color  val={63E343FF} ]dig [Tag Color  val={EDEDEDFF} ]here
and there! Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]Pépé le Ramollo à l'appareil. Il fallait que je
te dise quelque chose... à propos d'une
[Tag Color  val={D9456DFF} ]pelle[Tag Color  val={EDEDEDFF} ]... Ah oui ! As-tu acheté une [Tag Color  val={D9456DFF} ]pelle [Tag Color  val={EDEDEDFF} ]?[KeyWait][Tag PageBreak  ][Tag Color  val={63E343FF} ]Creuse[Tag Color  val={EDEDEDFF} ] un peu partout, et peut-être que
tu trouveras quelque chose d'intéressant.
Salut ! CLIC ![Se][KeyWait]";
"ウクク[Tag Ruby  val={06000C00E3819DE38186E38192E38293} ]草原の
[Tag Color  val={0095EFFF} ]カギの[Tag Ruby  val={03000600E38182E381AA} ]穴ぐら[Tag Color  val={EDEDEDFF} ]に [Tag Ruby  val={03000300E38184} ]行くにカギる！[KeyWait]
……[Tag Ruby  val={03000600E381B9E381A4} ]別に シャレじゃないぞ。
…………ガチャッ！[Se][KeyWait]";""The cave in the Ukuku Prairie is the key![KeyWait][Tag PageBreak  ]"Yes, I mean the [Tag Color  val={0095EFFF} ]key cave[Tag Color  val={EDEDEDFF} ]—no pun intended!
Bye! CLICK!"[Se][KeyWait]";"Et si tu prenais un peu la clé des champs ![KeyWait][Tag PageBreak  ]Va donc faire un tour dans la prairie
Oukoukou, tu y trouveras le [Tag Color  val={0095EFFF} ]souterrain
aux Clés[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Comment ça, je fais des jeux de mot ?
Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。ウクク[Tag Ruby  val={06000C00E3819DE38186E38192E38293} ]草原の
[Tag Color  val={0095EFFF} ]カギの[Tag Ruby  val={03000600E38182E381AA} ]穴ぐら[Tag Color  val={EDEDEDFF} ]に [Tag Ruby  val={03000300E38184} ]行くにカギる！[KeyWait]
……[Tag Ruby  val={03000600E381B9E381A4} ]別に シャレじゃないぞ。
…………ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! Ya, it's Ulrira![KeyWait][Tag PageBreak  ][Se]"The cave in the Ukuku Prairie is the key![KeyWait][Tag PageBreak  ]"Yes, I mean the [Tag Color  val={0095EFFF} ]key cave[Tag Color  val={EDEDEDFF} ]—no pun intended!
Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]Pépé le Ramollo à l'appareil. Et si tu prenais
un peu la clé des champs ![KeyWait][Tag PageBreak  ]Va donc faire un tour dans la prairie
Oukoukou, tu y trouveras le [Tag Color  val={0095EFFF} ]souterrain
aux Clés[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Comment ça, je fais des jeux de mot ?
Salut ! CLIC ![Se][KeyWait]";
"[Tag Ruby  val={03000600E38197E381BE} ]島の[Tag Ruby  val={06000C00E381AAE38293E381A8E38186} ]南東にある [Tag Color  val={0095EFFF} ]ヤーナ[Tag Ruby  val={06000900E38195E381B0E3818F} ]砂漠[Tag Color  val={EDEDEDFF} ]に
[Tag Color  val={D9456DFF} ]アングラーのカギ[Tag Color  val={EDEDEDFF} ]というものがあるそうじゃ[KeyWait]
わしのヒントも だいぶ
ロコツになってきたのー ガチャッ[Se][KeyWait]";""In the [Tag Color  val={0095EFFF} ]Yarna Desert[Tag Color  val={EDEDEDFF} ], which is located in
the southeast of the island, you will find
something called the [Tag Color  val={D9456DFF} ]Angler Key[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"Hmmm... How much more obvious do I have
to be? Bye! CLICK!"[Se][KeyWait]";"Tiens, apparemment, dans les [Tag Color  val={0095EFFF} ]dunes de
Yarna[Tag Color  val={EDEDEDFF} ], au sud-est de l'île, se trouve la [Tag Color  val={D9456DFF} ]clé
Poisson[Tag Color  val={EDEDEDFF} ].[KeyWait]
Franchement, je peux pas être plus explicite
que ça... Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
[Tag Ruby  val={03000600E38197E381BE} ]島の[Tag Ruby  val={06000C00E381AAE38293E381A8E38186} ]南東にある [Tag Color  val={0095EFFF} ]ヤーナ[Tag Ruby  val={06000900E38195E381B0E3818F} ]砂漠[Tag Color  val={EDEDEDFF} ]に[KeyWait]
[Tag Color  val={D9456DFF} ]アングラーのカギ[Tag Color  val={EDEDEDFF} ]と いうものが
あるそうじゃよ[KeyWait]
わしのヒントも だいぶ
ロコツになってきたのー ガチャッ[Se][KeyWait]";"[Se]"BRRING! BRRING! Hi, this is Ulrira![KeyWait][Tag PageBreak  ][Se]"In the [Tag Color  val={0095EFFF} ]Yarna Desert[Tag Color  val={EDEDEDFF} ], which is located in
the southeast of the island, you will find
something called the [Tag Color  val={D9456DFF} ]Angler Key[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"Hmmm... How much more obvious do I have
to be? Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]Pépé le Ramollo à l'appareil. Apparemment,
dans les [Tag Color  val={0095EFFF} ]dunes de Yarna[Tag Color  val={EDEDEDFF} ], au sud-est de l'île,
se trouve la [Tag Color  val={D9456DFF} ]clé Poisson[Tag Color  val={EDEDEDFF} ].[KeyWait]
Franchement, je peux pas être plus explicite
que ça... Salut ! CLIC ![Se][KeyWait]";
"[Tag Color  val={0095EFFF} ]タルタル[Tag Ruby  val={06000F00E38195E38293E381BFE38283E3818F} ]山脈[Tag Color  val={EDEDEDFF} ]の [Tag Color  val={0095EFFF} ][Tag Ruby  val={03000600E3819FE3818D} ]滝の[Tag Ruby  val={03000600E38186E38289} ]裏[Tag Color  val={EDEDEDFF} ]に
なにか かくれているはずじゃ[KeyWait]
[Tag Ruby  val={03000600E38284E3818F} ]役に[Tag Ruby  val={03000300E3819F} ]立ったかな？
うるりらー ガチャッ！[Se][KeyWait]";""Oh, I heard from grandma that there is
something hidden [Tag Color  val={0095EFFF} ]behind the falls[Tag Color  val={EDEDEDFF} ] in the
[Tag Color  val={0095EFFF} ]Tal Tal Mountains[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"Does that help? Bye! CLICK!"[Se][KeyWait]";"À propos, d'après ma femme, quelque
chose est caché [Tag Color  val={0095EFFF} ]derrière une cascade[Tag Color  val={EDEDEDFF} ]
de la [Tag Color  val={0095EFFF} ]cordillère Tartare[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Est-ce que ce renseignement t'est utile ?
Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
ウチの ばーさんによるとじゃな[KeyWait]
[Tag Color  val={0095EFFF} ]タルタル[Tag Ruby  val={06000F00E38195E38293E381BFE38283E3818F} ]山脈[Tag Color  val={EDEDEDFF} ]の [Tag Color  val={0095EFFF} ][Tag Ruby  val={03000600E3819FE3818D} ]滝の[Tag Ruby  val={03000600E38186E38289} ]裏[Tag Color  val={EDEDEDFF} ]に
なにか かくれておるそうじゃ[KeyWait]
[Tag Ruby  val={03000600E38284E3818F} ]役に[Tag Ruby  val={03000300E3819F} ]立ったかな？
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! This is Ulrira! [KeyWait][Tag PageBreak  ][Se]"Oh, I heard from grandma that there is
something hidden [Tag Color  val={0095EFFF} ]behind the falls[Tag Color  val={EDEDEDFF} ] in the
[Tag Color  val={0095EFFF} ]Tal Tal Mountains[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]"Does that help? Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]Pépé le Ramollo à l'appareil. D'après ma
femme, quelque chose est caché [Tag Color  val={0095EFFF} ]derrière
une cascade [Tag Color  val={EDEDEDFF} ]de la [Tag Color  val={0095EFFF} ]cordillère Tartare[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Est-ce que ce renseignement t'est utile ?
Salut ! CLIC ![Se][KeyWait]";
"[Tag Color  val={D9456DFF} ][Tag Ruby  val={03000600E381B8E38293} ]変なオバケ[Tag Color  val={EDEDEDFF} ]に トリつかれたとな？[KeyWait][Tag PageBreak  ]そうじゃのう…… そいつの[Tag Color  val={0095EFFF} ][Tag Ruby  val={03000300E38184} ]行きたいところ[Tag Color  val={EDEDEDFF} ]に
つれていってやったら どうかな？[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";""Now you're being haunted by a [Tag Color  val={D9456DFF} ]ghost[Tag Color  val={EDEDEDFF} ]?![KeyWait][Tag PageBreak  ]"Well, how about taking him [Tag Color  val={0095EFFF} ]where he
wants to go[Tag Color  val={EDEDEDFF} ]? Bye! CLICK!"[Se][KeyWait]";"Tu es hanté par un [Tag Color  val={D9456DFF} ]fantôme[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Je te conseille de l'amener [Tag Color  val={0095EFFF} ]là où il veut[Tag Color  val={EDEDEDFF} ].[KeyWait][Tag PageBreak  ]Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ。
[Tag Color  val={D9456DFF} ][Tag Ruby  val={03000600E381B8E38293} ]変なオバケ[Tag Color  val={EDEDEDFF} ]に トリつかれたとな？[KeyWait]
そうじゃのう…… そいつの[Tag Color  val={0095EFFF} ][Tag Ruby  val={03000300E38184} ]行きたいところ[Tag Color  val={EDEDEDFF} ]に
つれていってやったら どうかな？[KeyWait]
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! This is Ulrira![KeyWait][Tag PageBreak  ][Se]"Now you're being haunted by a [Tag Color  val={D9456DFF} ]ghost[Tag Color  val={EDEDEDFF} ]?![KeyWait][Tag PageBreak  ]"Well, how about taking him [Tag Color  val={0095EFFF} ]where he
wants to go[Tag Color  val={EDEDEDFF} ]? Bye! CLICK!"[Se][KeyWait]";"[Se]CLIC ! CR-TCHIII, CR-TCHIII, CR-TCHIII...
BUUUUUU, BUUUUUUU... CLIC ![KeyWait][Tag PageBreak  ][Se]Pépé le Ramollo à l'appareil. Tu es hanté
par un [Tag Color  val={D9456DFF} ]fantôme[Tag Color  val={EDEDEDFF} ] ?[KeyWait][Tag PageBreak  ]Je te conseille de l'amener [Tag Color  val={0095EFFF} ]là où il veut[Tag Color  val={EDEDEDFF} ].
Salut ! CLIC ![Se][KeyWait]";
"つりぼりの[Tag Ruby  val={06000C00E38197E38285E38198E38293} ]主人は マーサの[Tag Ruby  val={03000300E38184} ]入り[Tag Ruby  val={03000300E38188} ]江の
[Tag Color  val={0095EFFF} ][Tag Ruby  val={03000600E381AFE38197} ]橋の[Tag Ruby  val={03000600E38197E3819F} ]下[Tag Color  val={EDEDEDFF} ]でも つりをしているそうじゃ[KeyWait]
[Tag Ruby  val={03000300E38182} ]会いにいってみたらどうかな？
うるりらー ガチャッ！[Se][KeyWait]";""The fisherman in Mabe Village doesn't
always cast his line there. He sometimes
fishes [Tag Color  val={0095EFFF} ]under a bridge[Tag Color  val={EDEDEDFF} ] in Martha's Bay.[KeyWait][Tag PageBreak  ]"I bet he'd like it if you went and talked to
him there. Bye! CLICK!"[Se][KeyWait]";"Il paraît que le pêcheur de l'étang va parfois
pêcher [Tag Color  val={0095EFFF} ]sous un pont[Tag Color  val={EDEDEDFF} ] dans la baie de Martha.[KeyWait][Tag PageBreak  ]Et si tu allais lui faire un petit coucou ?
Salut ! CLIC ![Se][KeyWait]";
"[Se]チャッ ジーコ ジーコ ジーコ
…… プルルル プルル ガチャ[KeyWait]
[Se]うるりらじゃ[KeyWait][Tag PageBreak  ]つりぼりの[Tag Ruby  val={06000C00E38197E38285E38198E38293} ]主人は マーサの[Tag Ruby  val={03000300E38184} ]入り[Tag Ruby  val={03000300E38188} ]江の
[Tag Color  val={0095EFFF} ][Tag Ruby  val={03000600E381AFE38197} ]橋の[Tag Ruby  val={03000600E38197E3819F} ]下[Tag Color  val={EDEDEDFF} ]でも つりをしているそうじゃ[KeyWait]
[Tag Ruby  val={03000300E38182} ]会いにいってみたらどうかな？
うるりらー ガチャッ！[Se][KeyWait]";"[Se]"BRRING! BRRING! This is Ulrira![KeyWait][Tag PageBreak  ][Se]"The fisherman in Mabe Village doesn't
always cast his line there. He sometimes
fishes [Tag Color  val={0095EFFF} ]under a bridge[Tag Color  val={EDEDEDFF} ] in Martha's Bay.[KeyWait][Tag PageBreak  ]"I bet he'd like it if you went and talked to
