Japanese;English;French;
"[Tag Color  val={0001} ]エルム[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島
[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={00040008305B3044308C3044} ]精霊　コログ
[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島での、[Tag Ruby  val={00020004306D3093} ]年に[Tag Ruby  val={00040006304430613069} ]一度の[Tag Ruby  val={00040006304E3057304D} ]儀式の[Tag Ruby  val={0002000430423068} ]後
[Tag Ruby  val={00040006304B304F3061} ]各地に[Tag Ruby  val={000200023068} ]飛んでいって
[Tag Ruby  val={00020002307F} ]実を[Tag Ruby  val={000200023046} ]植えて　[Tag Ruby  val={000200043082308A} ]森を[Tag Ruby  val={00020004305D3060} ]育てる
[Tag Ruby  val={00040008305F309330683046} ]担当の[Tag Ruby  val={000200043057307E} ]島は、[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島から
[Tag Ruby  val={00020004306B3057} ]西へ５つ　[Tag Ruby  val={00020004304D305F} ]北へ１つのところにある[Tag Ruby  val={000200043057307E} ]島[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Elma[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: The Forest Haven
One of the Korok forest spirits

After the annual ceremony in the Forest
Haven, Elma flies off to a distant
part of the world to sow tree seeds and
raise new patches of forest.
He is responsible for the forest on an
island five squares west and one square
north of the Forest Haven.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Ulmus[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : l'île aux [Tag Color  val={0000} ]Forêts[Tag Color  val={0000} ]
Membre du peuple de la forêt,
le peuple Korogu
Après la cérémonie annuelle, les Korogu
quittent leur île d'origine et volent vers
d'autres îles pour y planter des
graines et tenter d'agrandir la forêt.
L'île vers laquelle se dirige Ulmus est
5 à l'ouest et 1 au nord de l'île aux [Tag Color  val={0000} ]Forêts[Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ラブラ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島
[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={00040008305B3044308C3044} ]精霊　コログ
[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島での、[Tag Ruby  val={00020004306D3093} ]年に[Tag Ruby  val={00040006304430613069} ]一度の[Tag Ruby  val={00040006304E3057304D} ]儀式の[Tag Ruby  val={0002000430423068} ]後
[Tag Ruby  val={00040006304B304F3061} ]各地に[Tag Ruby  val={000200023068} ]飛んでいって
[Tag Ruby  val={00020002307F} ]実を[Tag Ruby  val={000200023046} ]植えて　[Tag Ruby  val={000200043082308A} ]森を[Tag Ruby  val={00020004305D3060} ]育てる
[Tag Ruby  val={00040008305F309330683046} ]担当の[Tag Ruby  val={000200043057307E} ]島は、[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島から
[Tag Ruby  val={00020004306B3057} ]西へ４つ　[Tag Ruby  val={00020004304D305F} ]北へ２つ　のところにある[Tag Ruby  val={000200043057307E} ]島[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Linder[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: The Forest Haven
One of the Korok forest spirits

After the annual ceremony in the Forest
Haven, Linder flies off to a distant
part of the world to sow tree seeds and
raise new patches of forest.
He is responsible for the forest on an
island four squares west and two squares
north of the Forest Haven.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Labula[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : l'île aux [Tag Color  val={0000} ]Forêts[Tag Color  val={0000} ]
Membre du peuple de la forêt,
le peuple Korogu
Après la cérémonie annuelle, les Korogu
quittent leur île d'origine et volent vers
d'autres îles pour y planter des
graines et tenter d'agrandir la forêt.
L'île vers laquelle se dirige Labula est
4 à l'ouest et 2 au nord de l'île aux [Tag Color  val={0000} ]Forêts[Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]デクの[Tag Ruby  val={00020002304D} ]樹[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={000200043057307E} ]島
[Tag Ruby  val={00040006306030443061} ]大地の[Tag Ruby  val={00040008305B3044308C3044} ]精霊でもあり、[Tag Ruby  val={000200043082308A} ]森の[Tag Ruby  val={00020004307E3082} ]守り[Tag Ruby  val={00020004304C307F} ]神でもある
[Tag Ruby  val={00020004306A304C} ]長い[Tag Ruby  val={00040008306830573064304D} ]年月を[Tag Ruby  val={000200023044} ]生きているため　[Tag Ruby  val={0004000630613057304D} ]知識は[Tag Ruby  val={00040006307B30463075} ]豊富だが
[Tag Ruby  val={00040006306030443061} ]大地に[Tag Ruby  val={00020002306D} ]根をはやし、[Tag Ruby  val={0002000430463054} ]動く[Tag Ruby  val={0002000430533068} ]事ができないため
よく、[Tag Ruby  val={000200043066304D} ]敵に[Tag Ruby  val={00040006304D305B3044} ]寄生される・・・・[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Deku Tree[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: The Forest Haven


The Deku Tree is both an earth spirit and
the guardian of the forest. He has lived
for many long years, so his wisdom is vast.

However, since his roots run deep into the
earth, he cannot move. As a result, he is
often afflicted by parasitic enemies...[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Arbre Mojo[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : l'île aux [Tag Color  val={0000} ]Forêts[Tag Color  val={0000} ]
Esprit de la terre, protecteur de la forêt

En raison de son grand âge,
l'Arbre Mojo est très savant.
Mais ses racines le clouent au sol et
l'empêchent de se défendre des parasites.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={00040008305E304630513044} ]造型[Tag Ruby  val={000200023057} ]師　ツクルハジメ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　[Tag Ruby  val={00040006307530813044} ]不明
[Tag Ruby  val={0004000C30573087304F304E30873046} ]職業　ニテン[Tag Ruby  val={0002000430693046} ]堂[Tag Ruby  val={000400083066309330573085} ]店主
フィギュアを[Tag Ruby  val={000200043064304F} ]作らせたら[Tag Ruby  val={0006000A305B304B304430443061} ]世界一の[Tag Ruby  val={00040008305E304630513044} ]造型[Tag Ruby  val={000200023057} ]師
[Tag Ruby  val={0006000E3055304F305B3044306130853046} ]作成中の[Tag Ruby  val={000200063059304C305F} ]姿を[Tag Ruby  val={000200043060308C} ]誰にも[Tag Ruby  val={00020002307F} ]見せないのは
[Tag Ruby  val={00040006305C30933089} ]全裸で、[Tag Ruby  val={00020004304A306B} ]鬼のような[Tag Ruby  val={0004000A304E30873046305D3046} ]形相で[Tag Ruby  val={000200043064304F} ]造るからだという
[Tag Ruby  val={0004000830553044304D3093} ]最近ネタ[Tag Ruby  val={000400063076305D304F} ]不足で[Tag Ruby  val={00040008304B304430443093} ]会員が[Tag Ruby  val={000200023078} ]減っているが
[PlayerName]さえいれば[Tag Ruby  val={0006000C306030443058308730463076} ]大丈夫だ！[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Carlov the Sculptor[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: Unknown
Occupation: Nintendo Gallery Master

With unmatched talent, he is the world's
greatest sculptor. It's said the reason he
won't let anyone watch him sculpt is
because he does so in his underwear.
Lately, his club has been losing membership
because he hasn't done anything "cool"
with it, but as long as [PlayerName]
hangs around, everything will be all right![Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Bill les Mains d'Or[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : nul ne sait où
Profession : directeur de la galerie
des figurines Tendo
Bill les Mains d'Or est
un talentueux fabricant de figurines.


S'il travaille toujours
à l'abri des regards c'est, dit-on,
parce qu'il œuvre complètement nu,
et le visage déformé par la rage.
Il a peu de travail en ce moment et
les visiteurs se font rares,
mais il est toujours très heureux
de recevoir [PlayerName] ![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]マニー・[Tag Ruby  val={0002000430A830FC} ]Ａ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　タウラ[Tag Ruby  val={0002000430683046} ]島
[Tag Ruby  val={000200023059} ]好きな[Tag Ruby  val={000200043082306E} ]物　フィギュア
[Tag Ruby  val={00040006307530603093} ]普段は[Tag Ruby  val={000400063058305F304F} ]自宅にいて[Tag Ruby  val={0004000630813063305F} ]滅多に[Tag Ruby  val={00020004305D3068} ]外に[Tag Ruby  val={000200023067} ]出ないが
ニテン[Tag Ruby  val={0002000430693046} ]堂ギャラリーへの[Tag Ruby  val={0004000A305830873046306D3064} ]情熱が[Tag Ruby  val={00020004304B308C} ]彼を[Tag Ruby  val={0002000430463054} ]動かし
[Tag Ruby  val={0002000430643044} ]遂に、[Tag Ruby  val={00040008305B30443057304D} ]正式[Tag Ruby  val={00040008304B304430443093} ]会員となるまでになった[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Manny[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: Windfall Island
Favorite Thing: Figurines

He used to always sit at home and rarely
go outside, but his passion for the
Nintendo Gallery kept him moving, and he
finally earned membership in it.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Manny A.C.[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : Mercantîle
Ce qu'il aime : les figurines

Manny est très pantouflard et il n'aime
pas beaucoup sortir de chez lui.


Pourtant, sa passion pour les figurines
l'a poussé à aller visiter la galerie des
figurines Tendo, et il y possède même
aujourd'hui sa carte de membre. [Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]フォド[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={0006000C305730853063305730933061} ]出身地　コキリの[Tag Ruby  val={000200043082308A} ]森
[Tag Ruby  val={00040008305B3044304B304F} ]性格　ちょっと[Tag Ruby  val={00060008306A307E3044304D} ]生意気
その[Tag Ruby  val={000200063080304B3057} ]昔、[Tag Ruby  val={00020004304B305C} ]風の[Tag Ruby  val={000400083057309330673093} ]神殿で
マスターソードに[Tag Ruby  val={00040006305F3044307E} ]退魔の[Tag Ruby  val={000200063061304B3089} ]力を[Tag Ruby  val={0002000430843069} ]宿すため
[Tag Ruby  val={00020004304B307F} ]神への[Tag Ruby  val={000200043044306E} ]祈りを[Tag Ruby  val={0002000430553055} ]捧げていた　コキリ[Tag Ruby  val={00020004305E304F} ]族の[Tag Ruby  val={000400083051309330583083} ]賢者[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Fado[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Birthplace: Kokiri Forest
Personality: Somewhat saucy

Long, long ago the Kokiri sage, Fado,
offered up his prayers in the Wind Temple
so that the Master Sword would continue to
house the power to repel evil.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Fado[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Originaire de : la forêt Kokiri
Caractère : un peu arrogant

Sage du peuple Kokiri qui pria autrefois
les Dieux dans le temple du vent pour
que l'épée de légende ait le pouvoir de
repousser les forces maléfiques.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ボコブリン[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={00040008305B3044305D304F} ]生息[Tag Ruby  val={00040006307030573087} ]場所　[Tag Ruby  val={0006000C307E30583085304630683046} ]魔獣島
[Tag Ruby  val={0004000630483082306E} ]獲物　[Tag Ruby  val={0002000630573042308F} ]幸せのペンダント
[Tag Ruby  val={00020002304D} ]切れ[Tag Ruby  val={0004000A304230583059308B3069} ]味鋭いナタや、ボコの[Tag Ruby  val={00020004307C3046} ]棒などを
にぎりしめ、[Tag Ruby  val={00020004304A305D} ]襲いかかってくる[Tag Ruby  val={000200023053} ]小[Tag Ruby  val={00020004304A306B} ]鬼
[Tag Ruby  val={000400043076304D} ]武器が[Tag Ruby  val={00020002306A} ]無ければ[Tag Ruby  val={0004000430593067} ]素手でも[Tag Ruby  val={00040008305330463052304D} ]攻撃してくる[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Bokoblin[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Habitat: Forsaken Fortress
Spoils: Joy Pendants

These little imps wield sharp machetes
and Boko sticks when attacking. If they
have no weapon, they'll attempt to fight
hand to hand.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Bokoblin[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Lieu de résidence : forteresse maudite
Butin : pendentif du bonheur

Le bokoblin est un petit monstre qui attaque
ses ennemis avec force, à l'aide d'une
machette ou d'un bâton de bokobaba.
Il lui arrive aussi d'attaquer à main nue.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]プチブリン[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={00040008305B3044305D304F} ]生息[Tag Ruby  val={00040006307030573087} ]場所　[Tag Ruby  val={0006000C307E30583085304630683046} ]魔獣島
[Tag Ruby  val={000400063068304F304E} ]特技　[Tag Ruby  val={00080012305730853046306030933053304630693046} ]集団行動
[Tag Ruby  val={00020002307F} ]身のこなしが[Tag Ruby  val={00020004304B308B} ]軽く、カベを[Tag Ruby  val={000200043064305F} ]伝って
ゾロゾロと[Tag Ruby  val={0002000430423064} ]集まってくる
[Tag Ruby  val={00020004304B3053} ]囲まれないうちに[Tag Ruby  val={00040006304B30633053} ]各個[Tag Ruby  val={000400063052304D306F} ]撃破しよう[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Miniblin[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Habitat: Forsaken Fortress
Talent: Herd movements

These little beasts are quick and agile.
They scurry along walls and gather in great
numbers. You should deal with them
individually so they don't surround you.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Petit blin[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Lieu de résidence : forteresse maudite
Spécialité : l'attaque groupée

Le petit blin est un petit monstre gracieux
qui longe les murs et aime à encercler
son ennemi avec ses compères.
Mieux vaut affronter un petit blin à la fois.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]チュチュ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={00040008305B3044305D304F} ]生息[Tag Ruby  val={00040006307030573087} ]場所　さまざま
[Tag Ruby  val={0004000630483082306E} ]獲物　チュチュゼリー
さまざまな[Tag Ruby  val={000200043044308D} ]色のチュチュがおり
[Tag Ruby  val={0004000A3068304F306130873046} ]特徴が[Tag Ruby  val={0002000430533068} ]異なるのだが
[Tag Ruby  val={0006000C305C3093307130933066304D} ]全般的に[Tag Ruby  val={000200023068} ]飛び[Tag Ruby  val={00040006306930463050} ]道具が[Tag Ruby  val={000400083086304630533046} ]有効なようだ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]ChuChu[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Habitat: Varied
Spoils: Chu Jelly

There are ChuChus of many different colors,
all with their own distinct characteristics.
In general, they are most susceptible to
projectile weapons.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Blobs[Tag Color  val={FFFF} ]
Lieux de résidence : divers
Butin : gelée chuchu

Il existe des blobs de plusieurs couleurs,
qui ont des caractéristiques différentes.
Mais de manière générale, le blob est
vulnérable aux armes de jet.";
"[Tag Color  val={0001} ]グース[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={00040008305B3044305D304F} ]生息[Tag Ruby  val={00040006307030573087} ]場所　[Tag Ruby  val={0006000C307E30583085304630683046} ]魔獣島
[Tag Ruby  val={000400083053304630763064} ]好物　[Tag Ruby  val={0004000830703093306E3046} ]万能エサ
[Tag Ruby  val={0004000830683064305C3093} ]突然[Tag Ruby  val={00020004304A305D} ]襲いかかってルピーをかすめとる
[Tag Ruby  val={0004000630663055304D} ]手先がさらに[Tag Ruby  val={00040006304D30883046} ]器用な[Tag Color  val={FFFF} ][Tag Color  val={0001} ]ボムチュウ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]の[Tag Ruby  val={00020004307B3046} ]方は
バクダンも[Tag Ruby  val={000200023082} ]持てるようだ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Rat[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Habitat: Forsaken Fortress
Favorite Food: All-Purpose Bait

These creatures attack spontaneously and
attempt to steal Rupees. The ones that
carry bombs around are apparently known
as [Tag Color  val={FFFF} ][Tag Color  val={0001} ]Bombchus[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Rat[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Lieu de résidence : forteresse maudite
Nourriture préférée : appât universel

Le rat attaque ses ennemis par surprise
pour tenter de leur dérober leurs rubis.
Le [Tag Color  val={FFFF} ][Tag Color  val={0001} ]rat teigneux [Tag Color  val={FFFF} ][Tag Color  val={0000} ]est plus habile
et généralement armé de bombes.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]キースとファイアキース[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
[Tag Ruby  val={00040008305B3044305D304F} ]生息[Tag Ruby  val={00040006307030573087} ]場所　[Tag Ruby  val={00020006308A30853046} ]竜の[Tag Ruby  val={000200043084307E} ]山のほこら
[Tag Ruby  val={00020004304D3089} ]嫌いな[Tag Ruby  val={000200043082306E} ]物　[Tag Ruby  val={000200023068} ]飛び[Tag Ruby  val={00040006306930463050} ]道具
[Tag Ruby  val={000200043084307F} ]闇を[Tag Ruby  val={000200023068} ]飛び[Tag Ruby  val={00020004307E308F} ]回り[Tag Ruby  val={00020004304A305D} ]襲い[Tag Ruby  val={00020002304F} ]来るコウモリ
[Tag Ruby  val={00040006304B30563093} ]火山の[Tag Ruby  val={0004000630753093304B} ]噴火[Tag Ruby  val={00040008304B306430693046} ]活動とともに[Tag Ruby  val={00020002308F} ]湧き[Tag Ruby  val={000200023060} ]出す
ファイアキースには[Tag Ruby  val={000200043068304F} ]特に[Tag Ruby  val={000400083061308530463044} ]注意が[Tag Ruby  val={000400083072306430883046} ]必要だ[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Keese & Fire Keese[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Habitat: Dragon Roost Cavern
Least Favorite Thing: Projectiles

These bats fly around dark places and
attack anything that moves. Great care
should be taken around Fire Keeses that
appear during times of volcanic activity.[Tag Color  val={FFFF} ]";"[Tag Color  val={0001} ]Chauve-souris et chauve-souris de feu[Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Lieu de résidence : caverne du Dragon
Ce qu'elles détestent : les armes de jet

La chauve-souris et la chauve-souris de
feu attaquent dans les ténèbres. La
seconde espèce, qui se multiplie à la faveur
d'éruptions volcaniques, est redoutable.[Tag Color  val={FFFF} ]";
